1.500000000000000000e+02,9.991340440041334148e-01
1.560606060606060623e+02,9.989018489612992990e-01
1.621212121212121247e+02,9.985980131679331739e-01
1.681818181818181870e+02,9.981965275045597830e-01
1.742424242424242493e+02,9.976602958027779300e-01
1.803030303030303116e+02,9.969356120886240236e-01
1.863636363636363740e+02,9.959434501912203253e-01
1.924242424242424363e+02,9.945654730362586404e-01
1.984848484848484986e+02,9.926211867856928883e-01
2.045454545454545610e+02,9.898301817447989759e-01
2.106060606060606233e+02,9.857495945313052843e-01
2.166666666666666856e+02,9.796722527263095337e-01
2.227272727272727195e+02,9.704687236263749295e-01
2.287878787878787818e+02,9.563667005321061509e-01
2.348484848484848442e+02,9.347036613882522271e-01
2.409090909090909065e+02,9.017856259674491559e-01
2.469696969696969688e+02,8.531256312187526225e-01
2.530303030303030312e+02,7.844173958439332184e-01
2.590909090909091219e+02,6.934138960066521529e-01
2.651515151515151274e+02,5.822732025994927785e-01
2.712121212121212466e+02,4.591312820186893573e-01
2.772727272727272521e+02,3.373921697274504528e-01
2.833333333333333712e+02,2.321752532938294866e-01
2.893939393939393767e+02,1.552265131886454430e-01
2.954545454545454390e+02,1.109383906392908958e-01
3.015151515151515014e+02,9.561269183050469245e-02
3.075757575757575637e+02,1.000318444161946152e-01
3.136363636363636260e+02,1.134957472037982917e-01
3.196969696969696884e+02,1.271427768934980662e-01
3.257575757575757507e+02,1.354537130925729249e-01
3.318181818181818130e+02,1.361430080520718011e-01
3.378787878787878753e+02,1.292596460103734302e-01
3.439393939393939377e+02,1.162090730803522209e-01
3.500000000000000000e+02,9.901803330621294919e-02
3.560606060606060623e+02,7.986576308089532450e-02
3.621212121212121247e+02,6.079365736242670071e-02
3.681818181818181870e+02,4.351420601375433073e-02
3.742424242424242493e+02,2.928336903960926385e-02
3.803030303030303116e+02,1.883255462382649181e-02
3.863636363636363740e+02,1.236598475294081734e-02
3.924242424242424363e+02,9.622381951162717328e-03
3.984848484848484986e+02,9.987061669018193477e-03
4.045454545454545041e+02,1.263056137442974958e-02
4.106060606060606233e+02,1.664746121698768011e-02
4.166666666666666856e+02,2.117402461397444036e-02
4.227272727272727479e+02,2.547254565727441467e-02
4.287878787878788103e+02,2.897986111906214468e-02
4.348484848484848726e+02,3.132450816446785691e-02
4.409090909090908781e+02,3.232043822242602893e-02
4.469696969696969404e+02,3.194556718714069987e-02
4.530303030303030027e+02,3.031198059581874382e-02
4.590909090909090651e+02,2.763257564578192049e-02
4.651515151515151274e+02,2.418712962220082030e-02
4.712121212121211897e+02,2.028962889970875594e-02
4.772727272727272521e+02,1.625812485719979605e-02
4.833333333333333144e+02,1.238823416033540958e-02
4.893939393939393767e+02,8.931412030240504230e-03
4.954545454545454390e+02,6.079015229716877577e-03
5.015151515151515014e+02,3.952932176880308290e-03
5.075757575757575637e+02,2.603039398565432094e-03
5.136363636363636260e+02,2.011126976517507714e-03
5.196969696969697452e+02,2.100312998217446214e-03
5.257575757575757507e+02,2.748452556218361487e-03
5.318181818181817562e+02,3.803793175195746556e-03
5.378787878787878753e+02,5.101099685204002476e-03
5.439393939393939945e+02,6.476716515858016443e-03
5.500000000000000000e+02,7.781387693623353918e-03
5.560606060606060055e+02,8.890110370866177725e-03
5.621212121212121247e+02,9.708726206598239372e-03
5.681818181818182438e+02,1.017726368638027790e-02
5.742424242424242493e+02,1.027034284606709313e-02
5.803030303030302548e+02,9.995057672215312827e-03
5.863636363636363740e+02,9.386837158261052139e-03
5.924242424242424931e+02,8.503841062986183807e-03
5.984848484848484986e+02,7.420381166742484602e-03
6.045454545454545041e+02,6.219898157521330795e-03
6.106060606060606233e+02,4.987977046645775125e-03
6.166666666666667425e+02,3.805828763167484752e-03
6.227272727272727479e+02,2.744656706685999481e-03
6.287878787878787534e+02,1.861219603389696609e-03
6.348484848484848726e+02,1.194816689686795108e-03
6.409090909090908781e+02,7.658241589698633334e-04
6.469696969696969973e+02,5.757608142833436915e-04
6.530303030303030027e+02,6.087640584130360466e-04
6.590909090909090082e+02,8.342403530114950172e-04
6.651515151515151274e+02,1.210380693869361757e-03
6.712121212121212466e+02,1.688194461172409788e-03
6.772727272727272521e+02,2.215695766997316518e-03
6.833333333333333712e+02,2.741925936197708857e-03
6.893939393939393767e+02,3.220521653770513915e-03
6.954545454545454959e+02,3.612622405839926998e-03
7.015151515151515014e+02,3.888989187706193285e-03
7.075757575757576205e+02,4.031252275793484330e-03
7.136363636363636260e+02,4.032304719706170104e-03
7.196969696969697452e+02,3.895894803244703830e-03
7.257575757575757507e+02,3.635502548054780902e-03
7.318181818181817562e+02,3.272657707271475758e-03
7.378787878787878753e+02,2.834834396655105948e-03
7.439393939393938808e+02,2.353093226111102609e-03
7.500000000000000000e+02,1.859658187102986027e-03
